stock,date,calendar_rows,db_rows,db_open_rows,db_high_rows,db_low_rows,db_close_rows,db_volume_rows,db_amount_rows,adj_rows,has_limit_row,prev_close,up_limit,down_limit,qlib_open_non_null,qlib_high_non_null,qlib_low_non_null,qlib_close_non_null,qlib_volume_non_null,qlib_amount_non_null,qlib_factor_non_null,qlib_limit_up_non_null,qlib_limit_down_non_null,qlib_prev_close_non_null,qlib_up_limit_price_non_null,qlib_down_limit_price_non_null,patch_required_fields,verify_required_fields,patchable_candidate
002142.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,28.1,30.91,25.29,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002142.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,28.82,31.7,25.94,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002142.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,28.22,31.04,25.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002153.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.32,10.25,8.39,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002157.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.77,3.05,2.49,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002157.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,2.8,3.08,2.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002159.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,15.28,16.81,13.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002159.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,15.38,16.92,13.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002159.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,15.32,16.85,13.79,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002159.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,15.41,16.95,13.87,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002160.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.31,4.74,3.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002160.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.34,4.77,3.91,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002161.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,6.44,7.08,5.8,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002161.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,6.4,7.04,5.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002161.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,6.46,7.11,5.81,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002162.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.26,4.69,3.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002162.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.33,4.76,3.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002162.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.28,4.71,3.85,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002162.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,4.39,4.83,3.95,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002163.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.31,10.24,8.38,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002163.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.69,10.66,8.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002163.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.68,10.65,8.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002163.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,9.81,10.79,8.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002163.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,9.64,10.6,8.68,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002163.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,9.76,10.74,8.78,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002163.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,9.57,10.53,8.61,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002166.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.16,8.98,7.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002166.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.25,9.08,7.43,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002166.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.13,8.94,7.32,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002166.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.17,8.99,7.35,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002166.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,8.05,8.86,7.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002168.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,3.43,3.6,3.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002168.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,3.46,3.63,3.29,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002168.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,3.45,3.62,3.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002168.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,3.62,3.8,3.44,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002168.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,3.66,3.84,3.48,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002168.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,3.79,3.98,3.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002171.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.2,10.12,8.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002171.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.23,10.15,8.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002171.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.98,9.88,8.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002171.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.81,9.69,7.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002175.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.52,4.97,4.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002175.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.56,5.02,4.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002175.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.52,4.97,4.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002175.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,4.54,4.99,4.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002175.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,4.57,5.03,4.11,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002175.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,4.54,4.99,4.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002175.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,4.46,4.91,4.01,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002177.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.3,8.03,6.57,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002182.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,11.9,13.09,10.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002183.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.53,4.98,4.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002183.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.55,5.01,4.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002183.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.57,5.03,4.11,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002186.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,10.75,11.83,9.68,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002186.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,10.77,11.85,9.69,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002186.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,10.76,11.84,9.68,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002186.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,10.85,11.94,9.77,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002187.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,6.47,7.12,5.82,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002187.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,6.54,7.19,5.89,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002187.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,6.55,7.21,5.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002187.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,6.61,7.27,5.95,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002187.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,6.62,7.28,5.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002188.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.64,6.2,5.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002189.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,27.29,30.02,24.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002189.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,26.54,29.19,23.89,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002190.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,36.44,40.08,32.8,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002192.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,30.62,33.68,27.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002193.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,6.14,6.75,5.53,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002194.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,14.27,15.7,12.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002194.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,14.59,16.05,13.13,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002194.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,14.47,15.92,13.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002194.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,14.33,15.76,12.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002194.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,14.28,15.71,12.85,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002194.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,14.22,15.64,12.8,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002199.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.34,8.76,7.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002199.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.58,9.01,8.15,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002199.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.51,8.94,8.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002199.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.61,9.04,8.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002200.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.04,8.44,7.64,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002200.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.02,8.42,7.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002201.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.26,9.09,7.43,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002201.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.09,10.0,8.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002201.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.47,10.42,8.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002201.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.52,9.37,7.67,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002201.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,8.08,8.89,7.27,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002202.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.91,10.9,8.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002202.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,10.22,11.24,9.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002202.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,10.2,11.22,9.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002202.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,10.11,11.12,9.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002202.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,9.95,10.95,8.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002205.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,12.0,13.2,10.8,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002205.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,12.1,13.31,10.89,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002205.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,12.22,13.44,11.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002205.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,12.2,13.42,10.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002207.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.69,8.46,6.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002207.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.72,8.49,6.95,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002207.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.62,8.38,6.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002207.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,7.55,8.31,6.8,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002207.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,7.5,8.25,6.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002209.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,12.64,13.9,11.38,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002209.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,12.7,13.97,11.43,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002209.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,12.68,13.95,11.41,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002209.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,12.66,13.93,11.39,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002209.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,13.93,15.32,12.54,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002211.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.98,3.13,2.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002211.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,3.0,3.15,2.85,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002213.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,18.62,20.48,16.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002217.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.59,2.85,2.33,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002221.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.43,10.37,8.49,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002221.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.6,10.56,8.64,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002221.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.59,10.55,8.63,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002221.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,9.44,10.38,8.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002221.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,9.59,10.55,8.63,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002221.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,9.81,10.79,8.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002221.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,9.61,10.57,8.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002225.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.38,5.92,4.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002225.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.92,6.51,5.33,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002225.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,5.9,6.49,5.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002226.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.68,6.25,5.11,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002226.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.64,6.2,5.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002226.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,5.61,6.17,5.05,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002226.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,5.62,6.18,5.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002226.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,5.63,6.19,5.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002226.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,5.63,6.19,5.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002226.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,5.72,6.29,5.15,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002236.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,15.65,17.22,14.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002239.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.88,3.17,2.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002239.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,2.91,3.2,2.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002239.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,2.9,3.19,2.61,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002239.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,2.91,3.2,2.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002239.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,2.91,3.2,2.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002239.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,2.91,3.2,2.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002239.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,2.88,3.17,2.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002240.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,12.6,13.86,11.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002240.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,13.04,14.34,11.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002240.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,12.89,14.18,11.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002240.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,13.31,14.64,11.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002245.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,13.51,14.86,12.16,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002245.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,13.64,15.0,12.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002245.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,13.75,15.13,12.38,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002247.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.72,2.99,2.45,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002248.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.73,9.6,7.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002248.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.91,9.8,8.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002248.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.94,9.83,8.05,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002248.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.89,9.78,8.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002248.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,8.87,9.76,7.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002248.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,8.99,9.89,8.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002251.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.02,5.52,4.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002251.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.07,5.58,4.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002251.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,5.06,5.57,4.55,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002251.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,5.06,5.57,4.55,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002251.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,5.07,5.58,4.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002251.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,4.98,5.48,4.48,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002252.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,6.84,7.52,6.16,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002252.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,6.86,7.55,6.17,240,240,240,240,240,240,240,240,240,240,240,240,,,False
002252.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,6.92,7.61,6.23,240,240,240,240,240,240,240,240,240,240,240,240,,,False
